1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
1.023437500000000000e+00	-3.156250000000000000e+00	9.765625000000000000e-01	-2.656250000000000000e+00	-3.250000000000000000e+00	-1.968750000000000000e+00	-1.476562500000000000e+00	-2.390625000000000000e+00
-1.515625000000000000e+00	1.382812500000000000e+00	-1.679687500000000000e+00	-1.101562500000000000e+00	-3.652343750000000000e-01	1.187500000000000000e+00	-1.210937500000000000e+00	-2.093750000000000000e+00
-1.101562500000000000e+00	-2.078125000000000000e+00	-2.531250000000000000e+00	-2.843750000000000000e+00	7.500000000000000000e-01	2.451171875000000000e-01	-4.472656250000000000e-01	-1.539062500000000000e+00
-2.000000000000000000e+00	-2.125000000000000000e+00	-3.417968750000000000e-01	-1.742187500000000000e+00	1.007812500000000000e+00	4.804687500000000000e-01	-1.000000000000000000e+00	-2.406250000000000000e+00
-1.835937500000000000e+00	1.523437500000000000e-01	1.242187500000000000e+00	-1.265625000000000000e+00	-1.109375000000000000e+00	-6.601562500000000000e-01	-8.671875000000000000e-01	-1.804687500000000000e+00
-9.492187500000000000e-01	-5.039062500000000000e-01	-2.593750000000000000e+00	1.000000000000000000e+00	1.140625000000000000e+00	1.000000000000000000e+00	7.421875000000000000e-01	-2.015625000000000000e+00
2.539062500000000000e-02	7.070312500000000000e-01	2.734375000000000000e-01	3.242187500000000000e-01	-1.882812500000000000e+00	1.679687500000000000e+00	1.259765625000000000e-01	-2.000000000000000000e+00
1.007812500000000000e+00	9.179687500000000000e-01	1.171875000000000000e+00	-2.773437500000000000e-01	-1.226562500000000000e+00	-2.796875000000000000e+00	-2.000000000000000000e+00	-2.000000000000000000e+00
-2.000000000000000000e+00	-9.023437500000000000e-01	2.138671875000000000e-01	4.082031250000000000e-01	-1.718750000000000000e+00	6.015625000000000000e-01	1.007812500000000000e+00	-1.648437500000000000e+00
1.000000000000000000e+00	6.523437500000000000e-01	-2.062500000000000000e+00	-1.085937500000000000e+00	-2.296875000000000000e+00	-3.234375000000000000e+00	-2.000000000000000000e+00	2.636718750000000000e-01
-2.015625000000000000e+00	1.312500000000000000e+00	-2.000000000000000000e+00	5.585937500000000000e-01	-2.765625000000000000e+00	4.550781250000000000e-01	-2.000000000000000000e+00	-2.000000000000000000e+00
-1.015625000000000000e+00	-3.250000000000000000e+00	-3.574218750000000000e-01	-2.177734375000000000e-01	-1.804687500000000000e+00	-2.578125000000000000e+00	-2.421875000000000000e+00	-2.031250000000000000e+00
-5.273437500000000000e-01	1.671875000000000000e+00	8.164062500000000000e-01	-4.316406250000000000e-01	1.335937500000000000e+00	-2.089843750000000000e-01	-2.167968750000000000e-01	1.000000000000000000e+00
-3.093750000000000000e+00	7.812500000000000000e-01	-8.203125000000000000e-01	-6.953125000000000000e-01	1.375000000000000000e+00	-1.304687500000000000e+00	-2.000000000000000000e+00	3.271484375000000000e-02
1.125000000000000000e+00	-2.656250000000000000e+00	-2.000000000000000000e+00	-2.000000000000000000e+00	9.140625000000000000e-01	-2.953125000000000000e+00	-4.355468750000000000e-01	1.265625000000000000e+00
1.257812500000000000e+00	1.000000000000000000e+00	-7.109375000000000000e-01	-2.089843750000000000e-01	1.500000000000000000e+00	7.851562500000000000e-01	2.575683593750000000e-02	-2.000000000000000000e+00
-6.347656250000000000e-02	-2.015625000000000000e+00	-1.474609375000000000e-01	-7.617187500000000000e-01	-1.289062500000000000e-01	-5.390625000000000000e-01	1.000000000000000000e+00	2.792968750000000000e-01
