1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+01
5.786132812500000000e-02	-1.367187500000000000e-01	4.809570312500000000e-02	-1.083984375000000000e-01	-1.494140625000000000e-01	-7.958984375000000000e-02	-6.005859375000000000e-02	-1.298828125000000000e-01
-3.515625000000000000e-02	4.711914062500000000e-02	-4.687500000000000000e-02	-5.615234375000000000e-02	-3.588867187500000000e-02	1.068115234375000000e-02	-5.297851562500000000e-02	-7.324218750000000000e-02
-3.710937500000000000e-02	-7.666015625000000000e-02	-1.386718750000000000e-01	-1.088867187500000000e-01	3.097534179687500000e-03	-1.953125000000000000e-02	-6.689453125000000000e-02	-8.740234375000000000e-02
-6.689453125000000000e-02	-8.251953125000000000e-02	8.972167968750000000e-03	-9.423828125000000000e-02	2.429199218750000000e-02	-1.139640808105468750e-04	-8.447265625000000000e-02	-1.137695312500000000e-01
-4.882812500000000000e-02	1.477050781250000000e-02	4.663085937500000000e-02	-1.000976562500000000e-01	-7.958984375000000000e-02	-5.859375000000000000e-02	-5.297851562500000000e-02	-6.787109375000000000e-02
-5.615234375000000000e-02	-7.324218750000000000e-02	-1.269531250000000000e-01	4.785156250000000000e-02	2.075195312500000000e-02	2.490234375000000000e-02	-5.859375000000000000e-03	-9.570312500000000000e-02
-1.701354980468750000e-03	-9.338378906250000000e-03	1.159667968750000000e-02	-4.174804687500000000e-02	-2.978515625000000000e-02	6.933593750000000000e-02	-7.080078125000000000e-02	-8.789062500000000000e-02
7.714843750000000000e-02	4.345703125000000000e-02	6.933593750000000000e-02	-9.424984455108642578e-07	-6.054687500000000000e-02	-9.033203125000000000e-02	-1.157226562500000000e-01	-7.763671875000000000e-02
-1.015625000000000000e-01	-7.666015625000000000e-02	-4.272460937500000000e-02	6.866455078125000000e-03	-6.738281250000000000e-02	-5.737304687500000000e-02	-1.660156250000000000e-02	-9.521484375000000000e-02
7.275390625000000000e-02	-1.544189453125000000e-02	-1.035156250000000000e-01	-8.837890625000000000e-02	-1.259765625000000000e-01	-1.147460937500000000e-01	-6.835937500000000000e-02	-2.941894531250000000e-02
-8.593750000000000000e-02	-1.275634765625000000e-02	-1.015625000000000000e-01	2.551269531250000000e-02	-8.593750000000000000e-02	-4.321289062500000000e-02	-5.151367187500000000e-02	-1.015625000000000000e-01
-8.544921875000000000e-02	-1.298828125000000000e-01	-2.502441406250000000e-02	-8.972167968750000000e-03	-6.225585937500000000e-02	-9.863281250000000000e-02	-8.935546875000000000e-02	-6.689453125000000000e-02
-7.324218750000000000e-02	7.861328125000000000e-02	-1.586914062500000000e-02	-3.466796875000000000e-02	6.445312500000000000e-02	-2.795410156250000000e-02	-3.173828125000000000e-02	-2.392578125000000000e-02
-1.337890625000000000e-01	-3.759765625000000000e-02	-7.958984375000000000e-02	-7.812500000000000000e-02	-1.928710937500000000e-02	-7.080078125000000000e-02	-1.298828125000000000e-01	2.120971679687500000e-03
8.154296875000000000e-02	-7.421875000000000000e-02	-9.570312500000000000e-02	-1.015625000000000000e-01	1.147460937500000000e-02	-1.318359375000000000e-01	-2.929687500000000000e-02	7.324218750000000000e-02
9.130859375000000000e-02	-3.686523437500000000e-02	-6.445312500000000000e-02	-5.676269531250000000e-03	-2.014160156250000000e-02	-2.661132812500000000e-02	-4.028320312500000000e-02	-1.127929687500000000e-01
-2.734375000000000000e-02	-1.152343750000000000e-01	-3.735351562500000000e-02	-9.179687500000000000e-02	-1.083984375000000000e-01	-1.030273437500000000e-01	6.982421875000000000e-02	-6.176757812500000000e-02
-7.080078125000000000e-02	5.468750000000000000e-02	-1.269531250000000000e-01	-2.880859375000000000e-02	-1.093750000000000000e-01	-8.300781250000000000e-02	-1.435546875000000000e-01	-1.269531250000000000e-01
1.354980468750000000e-02	-8.544921875000000000e-02	-5.883789062500000000e-02	-9.082031250000000000e-02	-1.552734375000000000e-01	4.174804687500000000e-02	-1.308593750000000000e-01	-1.123046875000000000e-01
4.785156250000000000e-02	-1.503906250000000000e-01	-9.326171875000000000e-02	4.565429687500000000e-02	-1.279296875000000000e-01	-1.147460937500000000e-01	-5.029296875000000000e-02	-1.435546875000000000e-01
-3.271484375000000000e-02	1.562500000000000000e-02	1.635742187500000000e-02	-6.079101562500000000e-02	-7.714843750000000000e-02	-1.337890625000000000e-01	-1.079101562500000000e-01	-1.308593750000000000e-01
-1.083984375000000000e-01	-1.030273437500000000e-01	-4.028320312500000000e-02	4.150390625000000000e-02	-1.357421875000000000e-01	-1.079101562500000000e-01	-1.367187500000000000e-01	-1.074218750000000000e-01
-1.318359375000000000e-01	-7.629394531250000000e-03	-1.484375000000000000e-01	-5.346679687500000000e-02	-1.523437500000000000e-01	-9.912109375000000000e-02	-4.028320312500000000e-02	-1.289062500000000000e-01
-1.308593750000000000e-01	-3.369140625000000000e-02	-1.166992187500000000e-01	-8.593750000000000000e-02	-6.445312500000000000e-02	-2.410888671875000000e-03	7.995605468750000000e-03	-1.396484375000000000e-01
-6.640625000000000000e-02	-4.296875000000000000e-02	-1.123046875000000000e-01	-9.521484375000000000e-03	-6.738281250000000000e-02	-7.812500000000000000e-02	-2.795410156250000000e-02	-1.552734375000000000e-01
1.940917968750000000e-02	-1.396484375000000000e-01	-9.960937500000000000e-02	6.030273437500000000e-02	-9.667968750000000000e-02	-1.386718750000000000e-01	-1.289062500000000000e-01	-3.955078125000000000e-02
-1.484375000000000000e-01	8.642578125000000000e-02	-1.098632812500000000e-01	-3.369140625000000000e-02	-1.279296875000000000e-01	-2.648925781250000000e-02	-4.736328125000000000e-02	-5.688476562500000000e-02
